Natural Philosophy,Will,Science,Class2,Fly,Description,Ranged,Manipulation,Skills,UniqueMonster,subtype1,subtype5,Initiative,Type,Disable Device,id,Escape Artist,Swim,Occult,MR,Mythic,Class1,MT,Stealth,Bluff,Int,Politics,Knowledge (geography),subtype4,RacialMods,Str,Weaponry,Wis,AC_Flat-footed,Computer,Dexterity,subtype6,OtherGear,Appraise,Crafts,Willpower,Speed_Special,Climb,Class1_Lvl,Organization,Persuasion,Empathy,AC,Burrow_Speed,Base_Speed,Knowledge (history),Gear,Knowledge (nature),Profession,Larceny,Exoterica,Size,Armor,Linguistics,Heal,Knowledge (engineering),Speed_Land,Expression,subtype3,Animal Ken,Knowledge (planes),Sleight of Hand,Class2_Lvl,Knowledge (dungeoneering),Brawl,Fly_Speed,Melee,Drive,Wits,Perform,Alignment,Streetwise,Reach,Socialize,Knowledge (nobility),Name,Fort,Strength,Spellcraft,Athletics,Ride,CharacterFlag,Ref,subtype2,Integrity,Maneuverability,Composure,"Source
",Stamina,Intimidation,Medicine,Resolve,Feats,ClassArchetypes,Burrow,CR,Intelligence,Defense,Craft,AC_Touch,Dex,Health,Presence,Languages,Subterfuge,SQ,CofDRanged,Environment,VariantParent,Use Magic Device,Sense Motive,Handle Animal,Climb_Speed,AlternateNameForm,Treasure,Speed,Group,Investigation,Diplomacy,Academics,CofDMelee,Knowledge (arcana),Firearms,HP,Acrobatics,Disguise,XP,Knowledge (local),CompanionFlag,CompanionFamiliarLink,Space,Race,Survival,Intimidate,Con,Perception,Knowledge (religion),HD,Cha,Swim_Speed
0,1,0,,0,,,1,"Acrobatics +9, Climb +9, Perception +9, Stealth +9, Swim +9",0,,,2,animal,0,326,0,1,0,0,0,,0,1,0,1,0,0,,"+4 Perception, +4 Stealth, +8 Acrobatics; modifies Climb and Swim with Dexterity",8,0,13,13,1,1,,,0,1,2,,1,,"solitary, pair, or nest (3-8)",0,0,14,,20,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,bite +2 (1d4-1 plus poison),0,1,0,N,0,5,0,0,Venomous Snake,5,1,0,1,0,0,4,,5,,1,PFRPG Bestiary,2,0,0,1,"Improved Initiative, Weapon FinesseB",,0,1,1,2,0,11,13,7,1,,0,,,any temperate or warm,,0,0,0,20,,none,7,Snake,0,0,0,"[['bite ', 1]]",0,0,13,1,0,400,0,0,NULL,5,,0,0,14,1,0,2d8+4,2,
0,2,0,,0,,,1,"Acrobatics +7 (+3 when jumping), Climb +15, Perception +13, Stealth +19, Swim +11",0,swarm,,4,animal,0,2196,0,1,0,0,0,,0,1,0,1,0,0,,"+4 Perception, +4 Stealth; uses Dex to modify Climb and Swim",9,1,12,14,1,3,,,0,1,2,,1,,"solitary, nest (2-4 swarms), or knot (5-7 swarms)",0,0,17,,20,0,,0,0,0,0,3,4,0,0,0,1,1,,0,0,0,,0,1,,swarm (1d6 plus distraction and poison),0,1,0,N,0,0,0,0,Venomous Snake Swarm,7,1,0,1,0,0,9,,5,,1,PFRPG Bestiary 3,3,0,0,1,"Improved Initiative, Lightning Reflexes, Skill Focus (Perception)",,0,4,1,4,0,15,16,6,1,,0,,,any,,0,0,0,,,none,9,Snake,0,0,0,[],0,1,37,1,0,"1,200",0,0,NULL,10,,0,0,17,1,0,5d8+15,2,10
0,15,0,,0,,,9,"Bluff +38, Diplomacy +31, Disguise +35, Escape Artist +30, Intimidate +31, Knowledge (arcana) +30, Knowledge (geography) +30, Knowledge (planes) +33, Knowledge (religion) +30, Perception +45, Sense Motive +37, Stealth +29, Survival +30, Swim +22, Use Magical Device +31",0,aquatic,extraplanar,16,outsider,0,2468,1,1,1,0,0,,0,1,1,27,0,1,evil,+8 Perception,33,0,27,29,8,8,,,0,8,16,,0,,solitary or troupe (Vepar plus 2-5 shrroths),1,1,37,,20,0,Demonbrand,0,0,0,1,8,4,0,0,0,1,9,demon,0,1,0,,0,0,,+2 trident +35/+30/+25/+20 (2d6+13/19-20) or 2 claws +33 (1d8+11 plus hypothermic touch),0,8,0,CE,0,10,1,0,Vepar,26,11,0,0,0,0,21,chaotic,1,,8,Tome of Horrors Complete,11,1,0,8,"Alertness, Blind-Fight, Cleave, Deceitful, Great Fortitude, Improved Critical (trident), Improved Initiative, Power Attack, Quicken Spell-Like Ability (ice storm), Weapon Focus (claw), Weapon Focus (trident)",,0,21,8,8,0,26,26,19,9,"Abyssal, Aquan, Celestial, Common, Draconic, Infernal, Undercommon; telepathy 100 ft.",1,amphibious,,any (Abyss),,0,1,0,,,double standard,24,Demon Lord,0,1,0,"[['2 trident ', 5]]",1,0,363,0,1,"409,600",0,0,NULL,10,,1,1,33,1,1,22d10+242,29,
0,22,0,,0,,,9,"Bluff +36, Climb +33, Escape Artist +35, Heal +35, Intimidate +36, Knowledge (nature) +31, Knowledge (planes) +31, Perception +39, Sense Motive +39, Stealth +31",0,azata,,16,outsider,0,4415,1,0,0,0,0,,0,1,1,18,0,0,good,,28,1,27,28,4,8,,,0,4,16,,1,,"solitary, pair, or grove (3-6)",0,1,36,,50,0,,1,0,0,0,8,4,0,1,0,1,9,extraplanar,1,1,0,,0,1,,"+3 icy burst sickle +35/+30/+25/+20 (1d6+12/19-20 plus 1d6 cold), 4 vines +27 (1d8+4 plus grab)",0,8,0,CG,0,5 (10 with vines),0,0,Veranallia,21,9,0,0,0,0,16,chaotic,7,,8,Chronicle Of The Righteous,7,1,1,8,"Alertness, Cleave, Combat Casting, Combat Reflexes, Critical Focus, Great Cleave, Improved Critical (sickle), Improved Initiative, Improved Natural Attack (vine), Power Attack, Sickening Critical, Toughness",,0,20,4,8,0,17,26,15,9,"Celestial, Draconic, Infernal; speak with plants; truespeech",1,"undersized weapons, winter sickle",,any (Elysium),NULL,0,1,0,,,double,22,Azata,0,0,0,"[['3 icy burst sickle ', 5], [' 4 vines ', 2]]",0,1,324,0,0,"307,200",0,0,NULL,10,,0,1,25,1,0,24d10+192,29,
0,-2,0,,0,,,1,Stealth -4 (+16 in forest and plains areas),0,,,2,ooze,0,868,0,0,0,0,0,,0,0,0,-,0,0,,+0 Stealth (+20 in forest and plains environs),16,1,1,5,1,1,,,0,1,2,,0,,solitary,0,0,5,,20,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,slam +9 (1d6+4 plus 1d6 acid and grab),0,1,0,N,0,5,0,0,Verdurous Ooze,9,3,0,0,0,0,-2,,5,,1,AP 35,6,0,0,1,,,0,6,1,1,0,5,1,11,1,,0,,,temperate forest or plains,,0,0,0,,,none,9,,0,0,0,"[['slam ', 2]]",0,1,85,0,0,"2,400",0,0,NULL,5,Verdurous Ooze,0,0,22,0,0,9d8+54,1,
0,5,0,,0,,,1,"Bluff +10, Disguise +10 (+18 when inhabiting a corpse), Escape Artist +6 (+14 when not inhabiting a corpse), Knowledge (religion) +8, Perception +8, Sense Motive +8, Use Magic Device +8",0,chaotic,,2,outsider,0,1076,1,0,0,0,0,,0,0,1,12,0,0,extraplanar,"+8 Disguise when inhabiting a corpse, +8 Escape Artist when not inhabiting a corpse",15,0,13,15,1,1,,,0,1,2,,0,,solitary or nest (2-20),0,1,15,20,30,0,,0,0,0,1,5,4,0,0,0,1,1,evil,0,0,0,,0,0,,"longsword +6 (1d8+2/19-20), bite +1 (1d6+1)",0,1,0,CE,0,5,0,0,Vermlek,8,2,0,0,0,0,0,demon,1,,1,Book of the Damned V2,2,0,0,1,"Deceitful, Great Fortitude",,1,3,1,1,0,9,9,7,1,"Abyssal, Common; telepathy 100 ft.",1,,,any (Abyss; battlefields and graveyards),,1,1,0,,,standard,8,Demon,0,0,0,"[['longsword ', 2], [' bite ', 2]]",0,0,30,0,1,800,0,0,NULL,5,,0,0,14,1,1,4d10+8,12,
0,16,0,,1,,,3,"Fly +15, Handle Animal +23, Intimidate +26, Knowledge (arcana) +26, Knowledge (history) +26, Perception +31, Spellcraft +26, Stealth +21, Swim +41",0,water,,5,dragon,0,1523,0,1,1,0,0,,0,1,0,16,0,0,,+8 Swim,31,0,19,35,3,1,,,0,3,8,,0,,solitary,0,0,35,,60,1,,0,0,0,0,20,4,0,0,0,1,3,,0,0,0,,0,0,200,"bite +29 (2d8+15 plus 2d6 acid), 2 claws +28 (2d6+10), 2 wings +26 (1d8+5), tail slap +26 (2d6+15)",0,4,0,CE,0,10 (15 with bite),0,0,Very Old Black Dragon,18,10,1,0,0,0,12,,1,,4,d20pfsrd,6,1,0,4,"Alertness, Combat Expertise, Greater Vital Strike, Improved Initiative, Improved Vital Strike, Multiattack, Power Attack, Skill Focus (Stealth), Vital Strike, Weapon Focus (bite)",,0,15,3,4,0,8,10,26,3,"Common, Draconic, Giant, Orc",0,"speak with reptiles, swamp stride, water breathing",,warm marshes,,0,0,1,,,triple,16,Chromatic Dragon,0,0,1,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",1,0,250,0,0,"51,200",0,0,NULL,15,,0,1,23,1,0,20d12+120,16,60
0,17,0,,1,,,4,"Bluff +29, Fly +10, Intimidate +29, Knowledge (arcana) +29, Knowledge (geography) +29, Knowledge (local) +29, Perception +29, Spellcraft +29, Stealth +12, Survival +29",0,earth,,5,dragon,0,1532,0,0,1,0,0,,0,1,1,18,0,1,,,33,0,19,34,4,1,,,0,4,8,,0,,solitary,0,0,34,20,40,0,,0,0,0,0,40,4,0,0,0,1,4,,0,0,0,,0,0,,"bite +30 (4d6+16/19-20), 2 claws +29 (2d8+11), 2 wings +27 (2d6+5), tail slap +27 (2d8+16)",0,4,0,LE,1,15 (20 with bite),0,0,Very Old Blue Dragon,19,11,1,0,0,0,12,,3,clumsy,4,d20pfsrd,6,1,0,4,"Combat Casting, Dazzling Display, Deadly Stroke, Extend Spell, Hover, Improved Critical (bite), Improved Initiative, Multiattack, Quicken Spell, Shatter Defenses, Weapon Focus (bite)",,1,17,4,4,0,5,8,46,4,"Auran, Common, Draconic, Giant, Ignan",1,sound imitation,,warm deserts,,0,0,0,,,triple,17,Chromatic Dragon,0,0,0,"[['bite ', 5], [' 2 claws ', 5], [' 2 wings ', 3], [' tail slap ', 5]]",1,0,275,0,0,"102,400",1,0,NULL,20,,1,1,23,1,0,22d12+132,18,
0,16,0,,1,,,4,"Bluff +27, Diplomacy +27, Fly +15, Heal +27, Knowledge (local) +27, Linguistics +27, Perception +31, Sense Motive +31, Spellcraft +27, Survival +27",0,fire,,5,dragon,0,1568,0,0,0,0,0,,0,0,1,18,0,0,,,31,0,19,35,4,1,,,0,4,8,,0,,solitary,1,1,35,30,60,0,,0,0,0,0,20,4,1,1,0,1,4,,0,0,0,,0,0,,"bite +28 (2d8+15), 2 claws +28 (2d6+10), 2 wings +26 (1d8+5), tail slap +26 (2d6+15)",0,4,0,CG,1,15 (20 with bite),1,0,Very Old Brass Dragon,18,10,1,0,0,0,12,,7,poor,4,d20pfsrd,6,0,1,4,"Alertness, Flyby Attack, Hover, Greater Spell Focus (enchantment), Improved Initiative, Improved Vital Strike, Multiattack, Power Attack, Spell Focus (enchantment), Vital Strike",,1,15,4,4,0,8,10,26,4,"Common, Draconic, plus any 22 more",1,move sand,,warm deserts,,0,1,0,,,triple,16,Metallic Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",0,0,250,0,0,"51,200",1,0,NULL,15,,1,0,23,1,0,20d12+120,18,
0,19,0,,1,,,6,"Diplomacy +31, Fly +10, Handle Animal +28, Intimidate +31, Knowledge (arcana) +31, Knowledge (geography) +31, Knowledge (history) +31, Perception +35, Sense Motive +35, Spellcraft +31, Stealth +12, Swim +44",0,water,,7,dragon,0,1576,0,1,1,0,0,,0,1,0,22,0,1,,+8 Swim,33,0,23,34,6,1,,,0,6,12,,0,,solitary,1,1,34,,40,1,,0,0,0,0,40,4,0,0,0,1,6,,0,0,0,,0,0,250,"bite +29 (4d6+16/19-20), 2 claws +29 (2d8+11), tail slap +27 (2d8+16), 2 wings +27 (2d6+5)",0,6,0,LG,0,15 (20 with bite),1,0,Very Old Bronze Dragon,19,11,1,0,0,0,12,,9,clumsy,6,d20pfsrd,6,1,0,6,"Alertness, Cleave, Flyby Attack, Great Cleave, Hover, Improved Critical (bite), Improved Initiative, Improved Vital Strike, Multiattack, Power Attack, Vital Strike",,0,17,6,6,0,5,8,46,6,"Aquan, Common, Draconic, Elven, Gnome, 2 more",0,"change shape (animal or humanoid, polymorph), water breathing, wave mastery (90 min)",,temperate coastlines,,0,1,1,,,triple,17,Metallic Dragon,0,1,1,"[['bite ', 5], [' 2 claws ', 5], [' tail slap ', 5], [' 2 wings ', 3]]",1,0,275,0,0,"102,400",0,0,NULL,20,,0,1,23,1,0,22d12+132,22,
0,17,0,,1,,,5,"Bluff +29, Craft (traps) +38, Diplomacy +29, Fly +16, Knowledge (geography) +29, Knowledge (history) +29, Perception +29 (+38 vs. traps), Perform (comedy) +26, Sense Motive +29, Stealth +16, Use Magic Device +29",0,earth,,6,dragon,0,1585,0,0,0,0,0,,0,1,1,20,0,1,,,31,0,21,36,5,1,,,0,5,10,,0,,solitary,1,1,36,,40,1,,0,0,0,0,20,4,0,0,0,1,5,,0,0,0,,0,0,200,"bite +29 (2d8+15/19-20), 2 claws +29 (2d6+10/19-20), tail slap +24 (2d6+15), 2 wings +24 (1d8+5)",0,5,0,CG,0,10 (15 with bite),1,0,Very Old Copper Dragon,18,10,0,0,0,0,12,,7,poor,5,d20pfsrd,6,0,0,5,"Combat Expertise, Greater Trip, Improved Critical (bite, claw), Improved Initiative, Improved Trip, Improved Vital Strike, Power Attack, Quicken Spell, Spell Focus (Illusion), Vital Strike",,0,16,5,5,0,8,10,26,5,"Common, Draconic, Dwarven, Elven, Gnome, Halfling",1,trap master,,warm hills,,1,1,0,,,triple,16,Metallic Dragon,0,1,1,"[['bite ', 5], [' 2 claws ', 3], [' tail slap ', 3], [' 2 wings ', 2]]",0,0,262,0,0,"76,800",0,0,NULL,15,,0,0,23,1,0,21d12+126,20,
0,17,0,,1,,,3,"Bluff +25, Fly +18, Intimidate +25, Knowledge (local) +25, Perception +30, Sense Motive +30, Spellcraft +25, Stealth +14, Swim +40",0,water,,5,dragon,0,4800,0,1,0,0,0,,0,1,1,17,0,0,,,31,2,19,36,3,1,,,0,3,8,,0,,solitary,0,1,36,,60,0,,0,0,0,0,20,4,0,0,0,1,3,,0,0,0,,0,2,,"2 claws +27 (2d6+10), bite +28 (2d8+15/19-20), 2 wings +25 (1d8+5), tail slap +25 (2d6+15)",0,4,0,NE,1,10 (15 with bite),0,0,Very Old Gray Dragon,17,10,1,0,0,0,13,,2,average,4,Tome of Horrors 4,6,1,0,4,"Alertness, Cleave, Flyby Attack, Improved Critical (bite), Improved Initiative, Iron Will, Lightning Reflexes, Multiattack, Power Attack, Weapon Focus (bite)",,0,14,3,4,0,8,10,26,3,"Aquan, Common, Draconic, Giant Special Abilities",1,,,warm coastlines,,0,1,0,,,triple standard,16,Dragon,0,0,0,"[['2 claws ', 3], [' bite ', 5], [' 2 wings ', 2], [' tail slap ', 3]]",0,2,237,0,0,"36,400",1,0,NULL,15,,0,1,23,1,0,19d12+114,17,
0,18,0,,1,,,4,"Fly +9, Knowledge (arcana) +28, Knowledge (local) +28, Knowledge (nature) +28, Perception +32, Spellcraft +28, Stealth +11, Survival +28, Swim +43, Use Magic Device +28",0,air,,5,dragon,0,1541,0,1,1,0,0,,0,1,0,18,0,0,,+8 Swim,33,0,19,33,4,1,,,0,4,8,,0,,solitary,0,0,33,,40,0,,1,0,0,0,40,4,0,0,0,1,4,,1,0,0,,0,0,250,"bite +28 (4d6+16/19-20), 2 claws +28 (2d8+11/19-20), 2 wings +26 (2d6+5), tail slap +26 (2d8+16)",0,4,0,LE,1,15 (20 with bite),0,0,Very Old Green Dragon,18,11,1,0,0,0,11,,3,,4,d20pfsrd,6,0,0,4,"Alertness, Cleave, Critical Focus, Flyby Attack, Great Cleave, Improved Critical (bite), Improved Critical (claws), Improved Sunder, Iron Will, Multiattack, Power Attack",,0,16,4,4,0,5,8,46,4,"Common, Draconic, Elven, Giant, Sylvan",0,"camouflage, trackless step, water breathing, woodland stride",,temperate forests,,1,0,0,,,triple,17,Chromatic Dragon,0,0,0,"[['bite ', 5], [' 2 claws ', 5], [' 2 wings ', 3], [' tail slap ', 5]]",1,0,262,0,0,"76,800",1,0,NULL,20,,1,0,23,1,0,21d12+126,18,40
0,19,0,,1,,,4,"Appraise +30, Bluff +30, Diplomacy +30, Fly +11, Intimidate +30, Knowledge (arcana) +30, Perception +30, Sense Motive +30, Spellcraft +30, Stealth +13",0,fire,,5,dragon,0,1550,0,0,1,0,0,,0,1,1,18,0,0,,,37,1,19,35,4,1,,,1,4,8,,0,,solitary,1,1,35,,40,0,,0,0,0,0,40,4,0,0,0,1,4,,0,0,0,,0,1,250,"bite +32 (4d6+19/19-20), 2 claws +32 (2d8+13), 2 wings +30 (2d6+6), tail slap +30 (2d8+19)",0,4,0,CE,0,15 (20 with bite),1,0,Very Old Red Dragon,20,13,1,0,0,0,12,,1,,4,d20pfsrd,7,1,0,4,"Cleave, Critical Focus, Greater Vital Strike, Improved Critical (bite), Improved Initiative, Improved Iron Will, Improved Vital Strike, Iron Will, Multiattack, Power Attack, Stunning Critical, Vital Strike",,0,18,4,4,0,5,8,47,4,"Common, Draconic, Dwarven, Giant, Orc",1,,,warm mountains,,0,1,0,,,triple,19,Chromatic Dragon,1,1,0,"[['bite ', 5], [' 2 claws ', 5], [' 2 wings ', 3], [' tail slap ', 5]]",1,1,310,0,0,"153,600",0,0,NULL,20,,0,1,25,1,0,23d12+161,18,
0,14,0,,1,,,2,"Fly +14, Intimidate +24, Knowledge (arcana) +24, Perception +29, Sense Motive +29, Spellcraft +24, Stealth +14, Swim +40",0,cold,,4,dragon,0,1559,0,1,1,0,0,,0,1,0,14,0,0,,+8 Swim,31,2,17,34,2,1,,,0,2,6,,0,,solitary,0,1,34,30,30,0,,0,0,0,0,20,4,0,0,0,1,2,,0,0,0,,0,2,,"bite +28 (2d8+15/19-20), 2 claws +27 (2d6+10), 2 wings +22 (1d8+5), tail slap +22 (2d6+15)",0,3,0,CE,0,10 (15 with bite),0,0,Very Old White Dragon,17,10,1,0,0,0,13,,1,poor,3,d20pfsrd,6,1,0,3,"Alertness, Flyby Attack, Greater Vital Strike, Improved Critical (bite), Improved Initiative, Improved Vital Strike, Lightning Reflexes, Power Attack, Vital Strike, Weapon Focus (bite)",,1,14,2,3,0,8,10,26,2,"Common, Draconic, Giant",0,"icewalking, ice shape",,cold mountains,,0,1,0,,,triple,16,Chromatic Dragon,0,0,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",1,2,237,0,0,"38,400",0,0,NULL,15,,0,1,23,1,0,19d12+114,14,60
0,6,0,,1,,,1,"Fly +13, Handle Animal +6, Intimidate +9, Perception +12, Stealth +18, Swim +19",0,water,,3,dragon,0,1518,0,1,0,0,0,,0,1,0,10,0,0,,+8 Swim,15,1,13,17,1,2,,,0,1,2,,0,,solitary,0,0,19,,60,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,1,150,"bite +9 (1d6+3), 2 claws +9 (1d4+2)",0,1,0,CE,0,5 (10 with bite),0,0,Very Young Black Dragon,7,2,0,0,0,0,7,,1,,1,d20pfsrd,2,1,0,1,"Alertness, Improved Initiative, Skill Focus (Stealth)",,0,5,1,2,0,13,14,6,1,Draconic,0,"swamp stride, water breathing",,warm marshes,,0,0,1,,,triple,9,Chromatic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 1]]",0,1,51,0,0,"1,600",0,0,NULL,5,,0,1,15,1,0,6d12+12,10,60
0,7,0,,1,,,1,"Bluff +12, Fly +12, Intimidate +12, Knowledge (local) +12, Perception +12, Stealth +12, Survival +12",0,earth,,2,dragon,0,1527,0,0,0,0,0,,0,1,1,12,0,0,,,17,1,13,18,1,1,,,0,1,2,,0,,solitary,0,0,19,20,40,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,"bite +12 (1d8+4), 2 claws +11 (1d6+3), 2 wings +9 (1d4+1)",0,1,0,LE,1,5,0,0,Very Young Blue Dragon,8,3,0,0,0,0,7,,3,average,1,d20pfsrd,2,1,0,1,"Dazzling Display, Improved Initiative, Multiattack, Weapon Focus (bite)",,1,7,1,1,0,11,12,7,1,"Common, Draconic",1,,,warm deserts,,0,0,0,,,triple SQ sound imitation,9,Chromatic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,1,68,0,0,"3,200",1,0,NULL,5,,1,1,15,1,0,8d12+16,12,
0,6,0,,1,,,1,"Bluff +10, Diplomacy +10, Fly +13, Heal +10, Linguistics +10, Perception +12, Sense Motive +12",0,fire,,3,dragon,0,1563,0,0,0,0,0,,0,0,1,12,0,0,,,15,1,13,17,1,2,,,0,1,2,,0,,solitary,1,1,19,30,60,0,,0,0,0,0,4,4,1,1,0,1,1,,0,0,0,,0,1,,"bite +9 (1d6+3), 2 claws +9 (1d4+2)",0,1,0,CG,0,5 (10 with bite),1,0,Very Young Brass Dragon,7,2,0,0,0,0,7,,7,average,1,d20pfsrd,2,0,1,1,"Alertness, Hover, Improved Initiative",,1,5,1,2,0,13,14,6,1,"Common, Draconic, plus any 6 others",1,,,warm deserts,,0,1,0,,,triple,9,Metallic Dragon,0,1,0,"[['bite ', 2], [' 2 claws ', 1]]",0,1,51,0,0,"1,600",0,0,NULL,5,,0,0,15,1,0,6d12+12,12,
0,9,0,,1,,,3,"Diplomacy +14, Fly +12, Intimidate +14, Knowledge (arcana) +14, Perception +16, Sense Motive +16, Spellcraft +14, Stealth +12, Swim +22",0,water,,4,dragon,0,1572,0,1,1,0,0,,0,1,0,16,0,0,,+8 Swim,17,1,17,18,3,1,,,0,3,6,,0,,solitary,1,1,19,,40,0,,0,0,0,0,5,4,0,0,0,1,3,,0,0,0,,0,1,150,"bite +11 (1d8+4), 2 claws +11 (1d6+3), 2 wings +6 (1d4+1)",0,3,0,LG,0,5,1,0,Very Young Bronze Dragon,8,3,1,0,0,0,7,,9,average,3,d20pfsrd,2,1,0,3,"Alertness, Flyby Attack, Power Attack, Vital Strike",,0,7,3,3,0,11,12,7,3,"Aquan, Common, Draconic, Elven",0,water breathing,,temperate coastlines,,0,1,0,,,triple,9,Metallic Dragon,0,1,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",1,1,68,0,0,"3,200",0,0,NULL,5,,0,1,15,1,0,8d12+16,16,
0,7,0,,1,,,2,"Bluff +12, Craft (traps) +12, Fly +14, Perception +12, Perform (comedy) +9, Sense Motive +12, Stealth +16, Use Magic Device +12",0,earth,,4,dragon,0,1580,0,0,0,0,0,,0,1,1,14,0,0,,,15,1,15,18,2,2,,,0,2,4,,0,,solitary,0,1,20,,40,0,,0,0,0,0,4,4,0,0,0,1,2,,0,0,0,,0,1,150,"bite +10 (1d6+3/19-20), 2 claws +10 (1d4+2)",0,2,0,CG,0,5,0,0,Very Young Copper Dragon,7,2,0,0,0,0,7,,7,average,2,d20pfsrd,2,0,0,2,"Combat Expertise, Improved Critical (bite), Improved Initiative, Power Attack",,0,6,2,2,0,13,14,6,2,"Common, Draconic, Gnome",1,,,warm hills,,1,1,0,,,triple,9,Metallic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 1]]",0,1,59,0,0,"2,400",0,0,NULL,5,,0,0,15,1,0,7d12+14,14,
0,12,0,,1,,,3,"Diplomacy +16, Fly +14, Heal +16, Knowledge (local) +16, Knowledge (religion) +16, Perception +20, Sense Motive +20, Spellcraft +16, Swim +26",0,fire,,4,dragon,0,1589,0,1,0,0,0,,0,0,0,16,0,0,,+8 Swim,21,0,17,20,3,1,,,0,3,6,,0,,solitary,1,1,21,,60,0,,0,0,0,1,5,4,0,1,0,1,3,,0,0,0,,0,0,150,"bite +15 (1d8+7), 2 claws +15 (1d6+5/19-20), 2 wings +10 (1d4+2)",0,3,0,LG,1,5,1,0,Very Young Gold Dragon,10,5,1,0,0,0,8,,9,average,3,d20pfsrd,3,0,1,3,"Alertness, Improved Critical (claw), Iron Will, Power Attack, Vital Strike",,0,9,3,3,0,11,12,8,3,"Common, Draconic, Elven, Halfling",0,change shape 3/day (any animal or humanoid; polymorph),,warm plains,,0,1,0,,,triple,11,Metallic Dragon,0,1,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,0,95,0,0,"6,400",1,0,NULL,5,,0,0,17,1,1,10d12+30,16,60
0,5,0,,1,,,1,"Bluff +8, Fly +12, Intimidate +8, Knowledge (local) +7, Perception +11, Sense Motive +3, Stealth +14, Swim +14",0,water,,3,dragon,0,4793,0,1,0,0,0,,0,1,1,11,0,0,,,15,1,13,18,1,2,,,0,1,2,,0,,solitary,0,1,20,,60,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,1,,"2 claws +8 (1d4+2), bite +8 (1d6+3)",0,1,0,NE,1,5 (10 with bite),0,0,Very Young Gray Dragon,6,2,0,0,0,0,8,,2,average,1,Tome of Horrors 4,2,1,0,1,"Alertness, Improved Initiative, Lightning Reflexes",,0,4,1,2,0,13,14,6,1,Draconic Special Abilities,1,,,warm coastlines,,0,1,0,,,triple standard,9,Dragon,0,0,0,"[['2 claws ', 1], [' bite ', 2]]",0,1,42,0,0,"1,200",1,0,NULL,5,,0,1,15,1,0,5d12+10,11,
0,8,0,,1,,,1,"Fly +11, Knowledge (nature) +11, Perception +13, Spellcraft +11, Stealth +11, Survival +11, Swim +21",0,air,,2,dragon,0,1536,0,1,0,0,0,,0,1,0,12,0,0,,+8 Swim,17,1,13,17,1,1,,,0,1,2,,0,,solitary,0,0,18,,40,0,,1,0,0,0,5,4,0,0,0,1,1,,1,0,0,,0,1,150,"bite +10 (1d8+4), 2 claws +10 (1d6+3), 2 wings +5 (1d4+1)",0,1,0,LE,0,5,0,0,Very Young Green Dragon,7,3,1,0,0,0,6,,3,,1,d20pfsrd,2,0,0,1,"Alertness, Cleave, Iron Will, Power Attack",,0,6,1,1,0,11,12,7,1,"Common, Draconic",0,"water breathing, woodland stride",,temperate forests,,0,0,0,,,triple,9,Chromatic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,1,59,0,0,"2,400",0,0,NULL,5,,1,0,15,1,0,7d12+14,12,40
0,9,0,,1,,,1,"Appraise +13, Bluff +13, Fly +13, Intimidate +13, Perception +13, Sense Motive +13, Stealth +13",0,fire,,2,dragon,0,1545,0,0,0,0,0,,0,1,1,12,0,0,,,21,1,13,19,1,1,,,1,1,2,,0,,solitary,0,1,20,,40,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,150,"bite +14 (1d8+7), 2 claws +14 (1d6+5), 2 wings +9 (1d4+2)",0,1,0,CE,0,5,0,0,Very Young Red Dragon,9,5,0,0,0,0,7,,1,,1,d20pfsrd,3,1,0,1,"Cleave, Improved Initiative, Iron Will, Power Attack, Vital Strike",,0,8,1,1,0,11,12,8,1,"Common, Draconic",1,,,warm mountains,,0,1,0,,,triple,11,Chromatic Dragon,1,0,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,1,85,0,0,"4,800",0,0,NULL,5,,0,1,17,1,0,9d12+27,12,
